@station,@grpkeys,@grpvals,@grpvalsdesc,@latdec,@lngdec,@shortname,@stname,@colour,@var_100x00_100,@var_100x00_100_dt,@var_100x00_141,@var_100x00_141_dt,@var_10x00_10,@var_10x00_10_dt
407293,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.93087179,144.2623549,BOX CK DS KOW SWAMP,BOX CREEK @ D/S KOW SWAMP REGULATOR,grey,,,,,,
407294,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.88516121,144.1768682,PYRAMID CK @ FLANNER,PYRAMID CREEK @ FLANNERY'S BRIDGE,purple,80.806,20221017090000,,,,
407295,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.91416646,144.203535,BOX CK @ MANSFIELD,BOX CREEK @ MANSFIELD'S BRIDGE,purple,81.584,20221017090000,,,,
407296,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.88,144.1166667,PYRAMID CK @YATES RD,PYRAMID CREEK @ YATES ROAD,grey,,,,,,
407298,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.925,144.205,BOX @U/S MANSFIELD R,BOX CREEK @ U/S MANSFIELD ROAD,grey,,,,,,
407300,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.01668501,144.1417439,MUCKLEFORD CK,MUCKLEFORD CREEK @ MUCKLEFORD NORTH,purple,1.272,20221017090000,33.3,20221017090000,0.0,20221017090000
407301,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.0110411,143.8261306,WANDELLA @GANNONS W.,WANDELLA CREEK @ GANNONS WEIR,grey,,,,,,
407302,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.12163106,143.8334357,VENABLES CK BOORT RD,VENABLES CREEK @ BOORT DURHAM OX ROAD,grey,,,,,,
407310,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.30449778,144.1409287,WELSHMANS @ HEPBURN,WELSHMANS GULLY @ HEPBURN SPRINGS,grey,,,,,,
407311,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.38983,144.17444,WOMBAT CK D/S RES.,WOMBAT CREEK D/S WOMBAT CREEK RESERVOIR,grey,0.374,20221017090000,50.7,20221017090000,,
407312,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.38613661,144.2394636,KANGAROO CK BULLARTO,KANGAROO CREEK U/S BULLARTO RES.,purple,0.286,20221017090000,31.9,20221017090000,,
407313,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.39072,144.17505,WOMBAT CK @ RES H.G.,WOMBAT CREEK @ WOMBAT CREEK RESERVOIR (H.G.),grey,,,,,,
407314,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.28394,143.64889,MC CALLUMS EVANSFORD,MC CALLUMS CREEK U/S EVANSFORD RESERVOIR,purple,0.482,20221017090000,295.8,20221017090000,,
407315,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.25737778,143.631725,STONY CK U/S TALBOT,STONY CREEK U/S TALBOT RESERVOIR,purple,0.126,20221017090000,0.2,20221017090000,0.0,20221017090000
407317,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.55815561,143.85193461,BARR CK @ PUMPS,BARR CREEK @ BARR CREEK PUMPS,grey,,,,,,
407318,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.30449778,144.1409287,LOCARNO SPRINGS,LOCARNO SPRINGS @ HEPBURN SPRINGS,grey,,,,,,
407319,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.36562563,143.990586,HEPBURN LAGOON O/F C,HEPBURN LAGOON OUTFALL CREEK,blue,0.108,20221017090000,0.6,20221017090000,,
407320,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.315253,143.869351,LODDON D/S LODD WEIR,LODDON RIVER D/S LODDON WEIR,grey,,,,,,
407321,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.4894797,143.9877085,LODDON R @ TURNERS,LODDON RIVER @ TURNERS CROSSING,grey,,,,,,
407322,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.922577,143.853511,TULLAROOP @ MULLINS,TULLAROOP CREEK @ MULLINS ROAD,grey,,,,,,
407323,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.05321442,143.82901501,LODDON R @ YANDO RD,LODDON RIVER @ YANDO ROAD,grey,,,,,,
407324,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.44476765,143.9362454,CRESWICK C COSGROVE,CRESWICK CREEK @ COSGROVE RESERVOIR,purple,12.911,20221017090000,,,,
407326,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.2794,143.54474,LEXTON RES. H.G.,DOCTORS CREEK @ LEXTON RES. H.G.,grey,,,,,0.0,20221017090000
407327,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.378142,144.239983,BULLARTO RES. H.G.,KANGAROO CREEK @ BULLARTO RES. H.G.,grey,,,,,,
407330,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.80760922,144.22188422,GUNBOWER CK COHUNA W,GUNBOWER CREEK @ COHUNA WEIR POOL,grey,,,,,,
407331,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.76490453,144.23236161,GUNBOWER YARRAN O/T,GUNBOWER CREEK @ YARRAN OFFTAKE,grey,,,,,,
407332,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.6490072,144.1326915,GUNBOWER CONDIDORIOS,GUNBOWER CREEK @ CONDIDORIOS BRIDGE,grey,,,,,,
407333,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.27562072,143.6541953,MCCALLUMS C EVAN RES,MCCALLUM'S CREEK @ EVANSFORD RES. H.G.,grey,,,,,,
407334,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.24958,143.64047,STONY C TABLOT RES.,STONY CREEK @ TALBOT RES. H.G.,grey,,,,,,
407335,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.074531,143.734516,CENTENARY RES HG,CENTENARY RESERVOIR HEAD GAUGE,grey,,,,,,
407336,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.65645278,144.1432472,GUNBOWER O/F CHINA'M,GUNBOWER FOREST OUTFALL AT CHINAMAN BEND,purple,78.066,20221017090000,,,,
407337,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.70185495,144.19320607,LT GUNBOWER LAGOON,LITTLE GUNBOWER LAGOON @ BIRD COLONY,purple,1.943,20221017060000,,,,
407338,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.76468396,144.2325683,YARREN CK @ GUNBOWER,YARRAN CREEK @ GUNBOWER CREEK OFFTAKE,grey,,,,,,
407339,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.73693706,144.19077036,REEDY CK @ GUNBOWER,REEDY CREEK @ GUNBOWER CREEK OFFTAKE,grey,,,,,,
407340,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.71079934,144.17805179,BLACK SWAMP @ GBOWER,BLACK SWAMP @ GUNBOWER CREEK OFFTAKE,grey,,,,,,
407341,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.000448,144.496681,LAGOON @ HEPPELL RD,HEPPELL LAGOON @ HEPPELL ROAD,grey,,,,,,
407342,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.996388,144.488292,HEPPELL @ CORDELL IS,HEPPELL LAGOON @ CORDELL ISLAND,grey,,,,,,
407343,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.979523,144.48375,HEART LAGOON DIRT TK,HEART LAGOON @ DIRT TRACK,grey,,,,,,
407344,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.980171,144.473889,HEART LG HEADWORKS R,HEART LAGOON @ HEADWORKS ROAD,grey,,,,,,
407345,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.983592,144.471286,UNREGULATED LG H/W'S,UREGULATED LAGOON OFF HEADWORKS ROAD,grey,,,,,,
407346,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.000908,144.47223,SPLATTS LG CEMENTRY,SPLATTS LAGOON @ PATHO CEMETERY ROAD,grey,,,,,,
407347,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.995565,144.457816,SPLATTS LG ROADS CNR,SPLATTS LG @ CNR PATHO CEMETERY RD and TORRUMBARRY W. RD,grey,,,,,,
407348,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.005034,144.447029,SPLATTS LG MCGILLVRA,SPLATTS LAGOON @ MCGILLVRAYS,grey,,,,,,
407349,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.998537,144.43106,TURNERS LG MAYERS LA,TURNERS LAGOON @ MAYERS LANE,grey,,,,,,
407350,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.987148,144.413547,TURNERS LG PHYLAND R,TURNERS LAGOON @ PHYLAND ROAD,grey,,,,,,
407351,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.976573,144.414906,PHYLAND LG GIBBON RD,PHYLAND LAGOON @ GIBBON ROAD,grey,,,,,,
407352,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.982771,144.403333,LONGMORE LG GIBBON R,LONGMORE LAGOON @ GIBBON ROAD,grey,,,,,,
407353,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.96005,144.40445,LONGMORE LG RANKINS,LONGMORE LAGOON @ RANKINS,grey,,,,,,
407354,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.963007,144.392645,LONGMORE LG FRACARO,LONGMORE LAGOON @ FRACARO ROAD,grey,,,,,,
407355,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.94615,144.383322,UP G'BOWER L FOX IS,UPPER GUNBOWER LAGOON @ FOX ISLAND ROAD,grey,,,,,,
407356,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.928889,144.39299,UP G'BOWER L SCHOOL,UPPER GUNBOWER LAGOON @ ISLAND SCHOOL ROAD,grey,,,,,,
407357,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.937061,144.377899,GUM LG LAGOON RD,GUM LAGOON @ LAGOON ROAD,grey,,,,,,
407358,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.926725,144.354873,COCKATOO LG R'DS CNR,COCKATOO LAGOON @ CNR LAGOON RD and DICKSON RD,grey,,,,,,
407359,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.910592,144.366392,COCKATOO LG THOMP BR,COCKATOO LAGOON @ CNR THOMPSONS BRIDGE ROAD,grey,,,,,,
407360,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.851111,144.317099,TAYLOR LG BATEMAN RD,TAYLOR LAGOON @ BATEMAN'S ROAD,grey,,,,,,
407361,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.851507,144.307764,TAYLOR LG T'LORS RD,TAYLOR LAGOON @ W TAYLORS ROAD,grey,,,,,,
407362,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.689002,144.15704,SAFES LG AT SAFES RD,SAFES LAGOON @ SAFES ROAD,grey,,,,,,
407363,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.75907248,144.24803352,GREENS LAGOON,GREENS LAGOON @ FIFE SLEEPER TRACK,grey,,,,,,
407365,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.75858396,144.2744562,CHARCOAL SWAMP,CHARCOAL SWAMP AT WEE WEE RUP TRACK IN GUNBOWER FOREST,grey,,,,,,
407366,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.76746832,144.26839117,LITTLE REEDY LAGOON,LITTLE REEDY LAGOON IN GUNBOWER FOREST,purple,2.388,20221017090000,,,,
407368,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.75784537,144.2166614,GUNBOWER C YARRAN RE,GUNBOWER CREEK 5KM DOWNSTREAM YARRAN REGULATOR,grey,,,,,,
407369,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.84854762,144.3458935,SPUR CK @ E.BRANCH,SPUR CREEK AT EAST BRANCH,red,2.525,20221017090000,,,,
407370,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.83963649,144.3350328,SPUR CK @ BURKES BR,SPUR CREEK AT BURKES BRIDGE,red,1.851,20221017093000,,,,
407371,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.81380886,144.3258824,SPUR CK @ NURSERY TK,SPUR CREEK AT NURSERY TRACK,red,1.221,20221017090000,,,,
407372,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.76634864,144.230885,GUNBOWER COHUNA GOLF,GUNBOWER CREEK AT COHUNA GOLF COURSE,blue,79.798,20221017090000,,,,
407373,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.7621481,144.232037,YARRAN CK D/S REG.,YARRAN CREEK 100M D/S YARRAN REGULATOR,grey,,,,,,
407374,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.739475,144.2534722,YARRAN SHILLINGSLAW,YARRAN CREEK @ SHILLINGSLAWS REGULATOR,grey,,,,,,
407375,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.69278889,144.2124472,GUNBOWER BARHAM CUT,GUNBOWER FOREST OUTFALL AT BARHAM CUT,grey,,,,,,
407376,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.327969,144.155518,SPRING C HEPBURN RES,SPRING CREEK AT HEPBURN RESERVOIR H.G.,grey,,,,,,
407379,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.98998889,143.8419806,LODDON R @ CANARY IS,LODDON RIVER AT CANARY ISLAND,grey,,,,,,
407380,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.98973889,143.8491361,TWELVE MILE C CANARY,TWELVE MILE CREEK @ CANARY ISLAND,grey,,,,,,
407381,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.328206,144.158079,SPRING C U/S HEP. RS,SPRING CREEK U/S HEPBURN RESERVOIR,grey,0.202,20221017090000,7.9,20221017090000,,
407382,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.631075801,143.91627952,LODDON @ DONAGHUES,LODDON RIVER @ DONAGHUES ROAD BRIDGE,grey,,,,,,
407384,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.726665325,144.207534166,GUNBOWER C REEDY LAG,GUNBOWER CREEK AT REEDY LAGOON,grey,3.046,20221017090000,,,,
407395,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.672803,144.308998,Leans Rd,Bendigo Ck @ Leans Road,grey,0.774,20221017090000,,,,
407601,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.55811948,143.7610147,KANGARRO @ MYSTIC PK,KANGAROO LAKE @ MYSTIC PARK,grey,,,,,,
407603,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.37491,144.00426,HEPBURN LAGOON (WQ),HEPBURN LAGOON (WQ),grey,,,,,,
407604,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.40278,144.00502,NEWLYN RES. (WQ),NEWLYN RESERVOIR (WQ),grey,,,,,,
407608,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.87489113,143.8051924,LAKE MERAN WQ BUOY,LAKE MERAN @ WQ MONITORING BUOY,grey,,,,,,
407609,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.476588,144.012651,BIRCH CK @ DEAN RES,BIRCH CREEK @ DEAN RESERVOIR,grey,5.552,20221017090000,,,0.0,20221017084500
407712,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.08018229,144.5665831,LOCKING.MD.@ MURPHY,LOCKINGTON MAIN DRAIN @ MURPHY SWAMP,grey,,,,,,
407713,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.13166667,144.5233333,LOCKINGTON ROSLYNMEA,LOCKINGTON MAIN DRAIN @ ROSLYNMEAD,grey,,,,,,
407714,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.2,144.4616667,LOCKINGTON @ PINE,LOCKINGTON MAIN DRAIN @ PINE GROVE,grey,,,,,,
407715,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.13,144.545,LOCKINGTON @ ROSLYN,LOCKINGTON DRAIN NO 2 @ ROSLYNMEAD,grey,,,,,,
407716,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.19381239,144.4967201,LOCKINGTON @ KOTTA,LOCKINGTON DRAIN 3 @ KOTTA,grey,,,,,,
407718,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.22666667,144.5083333,LOCKINGTON @ KOTTA,LOCKINGTON DRAIN 1/3 @ KOTTA,grey,,,,,,
407719,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.25780556,144.5245556,LOCKINGTON DRAIN 2/3,LOCKINGTON DRAIN 2/3 @ LCOKINGTON,grey,,,,,,
407720,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.25666667,144.455,LOCKINGTON @ PINE,LOCKINGTON DRAIN 7 @ PINE GROVE,grey,,,,,,
407726,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.76781728,144.0963596,COHUNA DRAIN NO 5,COHUNA DRAIN NO 5 @ U/S OUTFALL TO BARR CK,grey,,,,,,
407727,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.77666667,144.1166667,COHUNA NO.7 DRAIN,COHUNA NO.7 DRAIN @ ISAACS ROAD,grey,,,,,,
407732,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.88133469,144.1014102,PYRAMID 1 @HIR.SWAMP,PYRAMID NO. 1 DRAIN @ HIRDS SWAMP,grey,,,,,,
407735,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.87975862,144.1473478,PYRAMID DRAIN No.2,PYRAMID DRAIN No.2 @ U/S PYRAMID CREEK,grey,,,,,,
407738,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.03227778,144.0389722,DARA @ BORE LINE,DARA FARM COMMUNITY DRAIN @ BORE LINE,grey,,,,,,
407768,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.77092992,144.1743225,COHUNA DR 14 TURNOUR,COHUNA DRAIN NO 14 @ TURNOURS ROAD,grey,,,,,,
407770,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.73335911,143.9123363,KERANG STORMWATER DR,KERANG STORMWATER DRAIN @ WYNDHAM STREET,grey,,,,,,
407779,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.85490556,144.3339139,HIPWELL RD CHANNEL,HIPWELL ROAD CHANNEL AT GUNBOWER CREEK OFFTAKE,grey,,,,,,
407781,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.0055475,143.759729,FLUME MARYBOROUGH TP,INFLOW FLUME AT MARYBOROUGH WWTP,grey,,,,,,
407805,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.41764,144.21528,R/G BULLARTO S,RAINGAUGE AT BULLARTO SOUTH,grey,,,,,0.0,20221017090000
407806,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.00534,143.7598,W.S. AT MARYBOROUGH,WEATHER STATION AT MARYBOROUGH WWTP,grey,,,,,0.0,20221017090000
407807,WEB_SW,B_407_LODDON,407-Loddon Basin,-37.26941111,143.8205639,WS @ CLUNES WWTP,WEATHER STATION AT CLUNES WWTP,grey,,,,,,
407808,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.842532,144.242295,Sandhurst Res RG,Rain Gauge @ Sandhurst Reservoir,grey,,,,,0.0,20221017090000
407809,WEB_SW,B_407_LODDON,407-Loddon Basin,-36.763149,144.242681,Specimen Hill Res RG,Rain Gauge @ Specimen Hill Reservoir,grey,,,,,0.0,20221017090000
409005,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.62983731,144.1242907,MURRAY @ BARHAM,MURRAY RIVER @ BARHAM,grey,,,,,,
409207,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.942574,144.46466,TORRUMBARRY,MURRAY RIVER @ TORRUMBARRY,purple,7.820,20221017090000,54382.8,20221017090000,,
409211,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.63333333,144.1333333,MURRAY @ KOONDROOK,MURRAY RIVER @ KOONDROOK,grey,,,,,,
409214,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.423564,143.764787,MURRAY @ PENTAL IS.,MURRAY RIVER @ PENTAL ISLAND PUMPS,grey,,,,,,
409399,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.41175049,143.6196162,LITTLE MURRAY RIVER,LITTLE MURRAY RIVER @ LITTLE MURRAY WEIR,orange,68.972,20221017090000,,,,
409701,WEB_SW,B_407_LODDON,407-Loddon Basin,-35.99262778,144.5085083,NATIONAL D/S TORRUM.,NATIONAL CHANNEL @ D/S TORRUMBARRY HEADWORKS,orange,84.567,20221017090000,,,,
408200,WEB_SW,B_408_AVOCA,408-Avoca Basin,-36.43809,143.29839,AVOCA R @ COONOOER,AVOCA RIVER @ COONOOER,purple,4.237,20221017090000,9492.2,20221017090000,0.0,20221017090000
408202,WEB_SW,B_408_AVOCA,408-Avoca Basin,-37.18202767,143.4055621,AVOCA @ AMPHITHEATRE,AVOCA RIVER @ AMPHITHEATRE,purple,0.479,20221017090000,43.8,20221017090000,,
408203,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.90616922,143.5121865,AVOCA @ QUAMBATOOK,AVOCA RIVER @ QUAMBATOOK,purple,1.945,20221017090000,1299.0,20221017090000,,
408204,WEB_SW,B_408_AVOCA,408-Avoca Basin,-37.18178,143.40124,GLENLOGIE CREEK,GLENLOGIE CREEK @ AMPHITHEATRE,grey,,,,,,
408206,WEB_SW,B_408_AVOCA,408-Avoca Basin,-36.88473812,143.5030939,AVOCA @ ARCHDALE,AVOCA RIVER @ ARCHDALE JUNCTION,grey,0.415,20221017090000,29.8,20221017090000,0.0,20221017090000
408207,WEB_SW,B_408_AVOCA,408-Avoca Basin,-36.88300247,143.488767,CHERRY TREE @ARCHDAL,CHERRY TREE CREEK @ ARCHDALE JUNCTION,grey,,,,,,
408209,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.73397305,143.6846113,AVOCA @SANDHILL L RD,AVOCA RIVER @ SANDHILL LAKE ROAD,grey,78.326,20221017090000,1932.1,20221017090000,,
408211,WEB_SW,B_408_AVOCA,408-Avoca Basin,-37.23333333,143.4,AVOCA @ MT. LONARCH,AVOCA RIVER @ MOUNT LONARCH,grey,,,,,,
408212,WEB_SW,B_408_AVOCA,408-Avoca Basin,-36.25380216,143.3774657,AVOCA @ CHARLTON,AVOCA RIVER @ CHARLTON,purple,7.451,20221017090000,,,,
408213,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.47242435,143.6805991,AVOCA R O/F TRESCO,AVOCA RIVER @ OUTFALL TRESCO PUMPHOUSE,grey,0.188,20221017090000,2.1,20221017090000,,
408215,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.44460211,142.8666837,TYRRELL CK SEA LAKE,TYRRELL CREEK @ NORTHEAST OF SEA LAKE (WQ),grey,,,,,,
408216,WEB_SW,B_408_AVOCA,408-Avoca Basin,-37.17323546,143.3774979,AMPHITHEATRE RES. HG,FORREST CREEK @ AMPHITHEATRE RES. H.G.,grey,,,,,,
408217,WEB_SW,B_408_AVOCA,408-Avoca Basin,-37.103981,143.402094,SUGARLOAF RES. H.G.,SUGARLOAF CREEK @ SUGARLOAF RES. H.G.,grey,,,,,,
408218,WEB_SW,B_408_AVOCA,408-Avoca Basin,-36.95059195,143.3156778,REDBANK CK RES. HG,REDBANK CREEK @ REDBANK RESERVOIR H.G.,grey,,,,,0.0,20221017090000
408219,WEB_SW,B_408_AVOCA,408-Avoca Basin,-36.267109,143.34874,AVOCA R @ CHARLTON T,AVOCA RIVER AT CHARLTON TOWNSHIP,purple,7.811,20221017090000,,,,
408602,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.67030197,143.7454136,LAKE BAEL BAEL,LAKE BAEL BAEL @ BAEL BAEL,grey,,,,,,
408603,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.68023394,143.6595658,LAKE LOOKOUT,LAKE LOOKOUT @ BAEL BAEL,grey,,,,,,
408604,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.7302507,143.6680049,SAND HILLS LAKE,SAND HILLS LAKE @ SANDHILLL LAKE,grey,,,,,,
408605,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.78507538,143.629263,LAKE GILMOUR,LAKE GILMOUR @ BUDGERUM EAST,grey,,,,,,
408701,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.19159026,143.384498,NYAH DR 13,NYAH DRAIN 13 @ RIVER ROAD,grey,,,,,,
408702,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.16725329,143.3784297,NYAH DR 11,NYAH DRAIN 11 @ SHOWGROUNDS,grey,,,,,,
408703,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.24116239,143.4265707,CHANNEL 4/4/21/9 O/F,CHANNEL NO 4/4/21/9 O/FALL @ WOORINEN NORTH,grey,,,,,,
408704,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.23755183,143.4429328,WOORINEN DR1 NTH LK,WOORINEN DR NO 1 @ NORTH LAKE,grey,,,,,,
408705,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.27744605,143.4670504,WOORINEN DR2/3 STH L,WOORINEN DR NO 2/3 @ SOUTH LAKE,grey,,,,,,
408800,WEB_SW,B_408_AVOCA,408-Avoca Basin,-37.0871361,143.4826734,AVOCA RAIN GAUGE,AVOCA RAIN GAUGE @ AVOCA WATER TREATMENT PLANT,grey,,,,,0.0,20221017090000
408801,WEB_SW,B_408_AVOCA,408-Avoca Basin,-37.109147,143.551866,BUNG BONG RG,RAINGAUGE @ BUNG BONG,grey,,,,,0.0,20221017090000
409034,WEB_SW,B_408_AVOCA,408-Avoca Basin,-34.94962374,143.4810068,KYALITE,WAKOOL RIVER @ KYALITE,grey,,,,,,
409204,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.32763381,143.5641798,MURRAY @ SWAN HILL,MURRAY RIVER @ SWAN HILL,purple,4.205,20221017090000,26344.2,20221017090000,,
409206,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.17363085,143.3823374,MURRAY R @ NYAH,MURRAY RIVER @ NYAH,grey,,,,,,
409210,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.03333333,143.3166667,MURRAY @ TOOLEYBUC,MURRAY RIVER @ TOOLEYBUC,grey,,,,,,
409213,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.05285194,143.3299954,MURRAY @ PIANGIL,MURRAY RIVER @ PIANGIL,grey,,,,,,
409234,WEB_SW,B_408_AVOCA,408-Avoca Basin,-34.95749328,143.3196269,MURRAY @ GOODNIGHT P,MURRAY RIVER @ GOODNIGHT PUMPS,grey,,,,,,
409235,WEB_SW,B_408_AVOCA,408-Avoca Basin,-34.93542814,143.3419938,MURRAY @PIAMBIE PUMP,MURRAY RIVER @ PIAMBIE PUMPS,grey,,,,,,
409236,WEB_SW,B_408_AVOCA,408-Avoca Basin,-34.91219156,143.3314839,MURRAY R @ WHYERIE,MURRAY RIVER @ WHYERIE,grey,,,,,,
409241,WEB_SW,B_408_AVOCA,408-Avoca Basin,-35.13163487,143.361482,PARNE MILLO CK (WQ),PARNE MILLO CREEK @ NYAH STATE FOREST GOLF COURSE (WQ),grey,,,,,,
409005,WEB_SW,B_409_MURRAY,409-Murray Basin,-35.62983731,144.1242907,MURRAY @ BARHAM,MURRAY RIVER @ BARHAM,grey,,,,,,
409011,WEB_SW,B_409_MURRAY,409-Murray Basin,-36.08895,147.05457,MURRAY RV HUME WEIR,MURRAY RIVER @ HUME WEIR,grey,,,,,,
409016,WEB_SW,B_409_MURRAY,409-Murray Basin,-36.09978,147.02236,HEYWOODS,MURRAY RIVER @ HEYWOODS,grey,,,,,,
409034,WEB_SW,B_409_MURRAY,409-Murray Basin,-34.94962374,143.4810068,KYALITE,WAKOOL RIVER @ KYALITE,grey,,,,,,
409200,WEB_SW,B_409_MURRAY,409-Murray Basin,-36.11971666,144.74732777,MURRAY @ ECHUCA,MURRAY RIVER @ ECHUCA,purple,94.255,20221017090000,,,,
