attributes.bom_stn_num,attributes.name,attributes.lat,attributes.long,attributes.state,attributes.location_types,attributes.basin
544060,Ravenscourt Alert,-26.0219,145.7233,QLD,rain gauge;,Warrego River
544061,Loddon Alert,-26.51,145.6172,QLD,rain gauge;,Paroo River
544062,Bonfield Alert,-26.1658,146.9503,QLD,rain gauge;water level gauge;,Warrego River
544063,Sommariva Al,-26.5038,146.6662,QLD,rain gauge;,Warrego River
544064,Patricia  Park Tm,-25.6894,144.7657,QLD,rain gauge;water level gauge;,Bulloo River
544065,Maryvale Al,-26.5514,146.9408,QLD,rain gauge;,Warrego River
544066,Cliffdale Al,-27.2265,145.4986,QLD,rain gauge;,Paroo River
544067,Bonella Al,-26.2387,145.8924,QLD,rain gauge;water level gauge;,Warrego River
544068,Allambie Al,-26.9033,145.3525,QLD,rain gauge;,Paroo River
544069,Alice Downs Al,-26.4131,146.887,QLD,rain gauge;water level gauge;,Warrego River
544070,Abbieglassie Al,-27.2919,147.4838,QLD,rain gauge;,Condamine-Culgoa Rivers
544071,Westcourt Alert,-27.1313,147.4792,QLD,rain gauge;,Condamine-Culgoa Rivers
544072,Wallal Alert,-26.653,146.1758,QLD,rain gauge;water level gauge;,Warrego River
544073,Barta Park Tm,-27.0711,147.8653,QLD,rain gauge;,Condamine-Culgoa Rivers
544074,Upper Quilberry Alert,-26.3328,145.5118,QLD,rain gauge;,Warrego River
544075,Humeburn Al,-27.3984,145.2076,QLD,rain gauge;water level gauge;,Paroo River
544076,Glengarry Al,-26.5705,147.0975,QLD,rain gauge;,Warrego River
544077,Ularunda Alert,-26.7972,147.1194,QLD,rain gauge;,Condamine-Culgoa Rivers
544078,Mariala National Park Tm,-25.9892,145.0188,QLD,rain gauge;,Bulloo River
544079,Boondoon Tm,-25.702,145.1291,QLD,rain gauge;,Bulloo River
544080,Alroy Crossing Tm,-27.8055,144.7079,QLD,rain gauge;water level gauge;,Paroo River
545001,Autumnvale Tm,-27.7633,143.9192,QLD,rain gauge;water level gauge;model point;,Bulloo River
545002,Nappa Merrie Tm,-27.6008,141.095,QLD,rain gauge;water level gauge;model point;,Cooper Creek
545004,South Comongin Tm,-26.8801,144.3289,QLD,rain gauge;water level gauge;,Bulloo River
545005,Soonah Crossing Tm,-27.7078,144.0048,QLD,rain gauge;water level gauge;,Bulloo River
545006,Nockatunga Tm,-27.6983,142.7523,QLD,rain gauge;water level gauge;,Cooper Creek
545007,Quilpie Tm,-26.6167,144.2833,QLD,rain gauge;water level gauge;model point;,Bulloo River
545008,Winbin Creek Tm,-26.6189,144.5124,QLD,rain gauge;water level gauge;,Bulloo River
545009,Yappi Creek Tm,-27.9039,143.8009,QLD,rain gauge;water level gauge;,Bulloo River
545010,Milroy Tm,-26.0556,144.3533,QLD,rain gauge;water level gauge;,Bulloo River
545011,Congie Tm,-26.8766,143.5853,QLD,rain gauge;,Cooper Creek
545012,Bellalie Tm,-27.0191,142.9404,QLD,rain gauge;water level gauge;,Cooper Creek
16001,Woomera Aerodrome,-31.1558,136.8054,SA,rain gauge;,Gairdner
16006,Commonwealth Hill,-29.9434,134.1506,SA,rain gauge;,Gairdner
16007,Coober Pedy,-29.004,134.7564,SA,rain gauge;,Lake Frome
16024,Lake Everard,-31.7397,135.1722,SA,rain gauge;,Gairdner
16030,Mount Eba,-30.1809,135.6629,SA,rain gauge;,Gairdner
16031,Mulgathing,-30.2406,133.9885,SA,rain gauge;,Gairdner
16032,Nonning,-32.5226,136.4926,SA,rain gauge;,Gairdner
16041,Bon Bon,-30.423,135.4788,SA,rain gauge;,Gairdner
16047,Todmorden,-27.1391,134.7575,SA,rain gauge;,Finke River
16055,Yardea,-32.3792,135.5247,SA,rain gauge;,Gairdner
16059,Mobella,-29.8113,133.3603,SA,rain gauge;,Gairdner
16065,Andamooka,-30.449,137.1692,SA,rain gauge;,Lake Torrens
16082,Mount Barry Station,-28.2415,134.9899,SA,rain gauge;,Lake Frome
16085,Marla Police Station,-27.3002,133.6201,SA,rain gauge;,Warburton
16086,Kangaroo Well,-31.7646,135.6494,SA,rain gauge;,Gairdner
16090,Coober Pedy Airport,-29.0347,134.7222,SA,rain gauge;,Gairdner
16095,Tieyon,-26.2085,133.8545,SA,rain gauge;,Finke River
16096,Olympic Dam Aerodrome,-30.4869,136.8739,SA,rain gauge;,Gairdner
16097,Pukatja,-26.2635,132.1771,SA,rain gauge;,Warburton
16098,Tarcoola Aero,-30.7051,134.5786,SA,rain gauge;,Gairdner
17014,Blinman,-31.0939,138.6786,SA,rain gauge;,Lake Torrens
17043,Oodnadatta Airport,-27.5553,135.4456,SA,rain gauge;,Lake Frome
17070,Mount Dare,-26.0702,135.2471,SA,rain gauge;,Finke River
17098,Motpena,-31.1881,138.2785,SA,rain gauge;,Lake Torrens
17099,Arkaroola,-30.311,139.3357,SA,rain gauge;,Lake Frome
17110,Leigh Creek Airport,-30.5963,138.4219,SA,rain gauge;,Lake Frome
17119,Beltana Roadhouse,-30.8406,138.3224,SA,rain gauge;,Lake Torrens
17123,Moomba Airport,-28.0997,140.1956,SA,rain gauge;,Cooper Creek
17126,Marree Aero,-29.6587,138.0684,SA,rain gauge;,Lake Frome
18001,Arno Bay,-33.9118,136.5697,SA,rain gauge;,Spencer Gulf
18012,Ceduna Amo,-32.1297,133.6976,SA,rain gauge;,Gairdner
18014,Cleve,-33.7011,136.4937,SA,rain gauge;,Eyre Peninsula
18019,Coulta,-34.3856,135.4698,SA,rain gauge;,Gairdner
18022,Cowell,-33.6772,136.9116,SA,rain gauge;,Spencer Gulf
18023,Cummins,-34.2644,135.7266,SA,rain gauge;,Gairdner
18024,Darke Peak,-33.4678,136.2113,SA,rain gauge;,Gairdner
18034,Iron Knob,-32.7324,137.1505,SA,rain gauge;,Spencer Gulf
18040,Kimba,-33.1416,136.4126,SA,rain gauge;,Gairdner
18044,Kyancutta,-33.1337,135.5521,SA,rain gauge;,Gairdner
18046,Lock,-33.5676,135.7561,SA,rain gauge;,Gairdner
18054,Mount Cooper,-33.0314,134.7015,SA,rain gauge;,Gairdner
18058,Mullaquana,-33.2122,137.3623,SA,rain gauge;,Spencer Gulf
18060,Nundroo,-31.7782,132.2038,SA,rain gauge;,Gairdner
18063,Penong,-31.932,133.0056,SA,rain gauge;,Gairdner
18068,Poochera,-32.7229,134.8373,SA,rain gauge;,Gairdner
18069,Elliston,-33.6501,134.888,SA,rain gauge;,Gairdner
18079,Streaky Bay,-32.8084,134.1979,SA,rain gauge;,Gairdner
18083,Wudinna Aero,-33.043,135.4519,SA,rain gauge;,Gairdner
18086,Tumby Bay,-34.3754,136.1025,SA,rain gauge;,Eyre Peninsula
18088,Ungarra,-34.1806,136.049,SA,rain gauge;,Spencer Gulf
18094,Wirrulla,-32.4035,134.5323,SA,rain gauge;,Gairdner
18113,Wharminda,-33.965,136.2472,SA,rain gauge;,Spencer Gulf
18116,Cleve Aerodrome,-33.7081,136.5026,SA,rain gauge;,Spencer Gulf
18120,Whyalla Aero,-33.0539,137.5206,SA,rain gauge;,Spencer Gulf
18150,Port Kenny,-33.1697,134.6917,SA,rain gauge;,Gairdner
18171,Fairview,-34.1361,135.3319,SA,rain gauge;,Gairdner
18176,Winter Springs,-33.3416,136.7518,SA,rain gauge;,Spencer Gulf
18188,Coffin Bay,-34.6253,135.4725,SA,rain gauge;,Eyre Peninsula
18190,Karinya,-32.9004,136.1858,SA,rain gauge;,Gairdner
18192,Port Lincoln Aws,-34.5993,135.8784,SA,rain gauge;,Eyre Peninsula
18195,Minnipa Pirsa,-32.8427,135.1515,SA,rain gauge;,Gairdner
18198,Heggaton,-33.4138,136.5989,SA,rain gauge;,Spencer Gulf
18201,Port Augusta Aero,-32.5073,137.7169,SA,rain gauge;,Mambray Coast
18217,Cummins Aero,-34.2524,135.7135,SA,rain gauge;,Gairdner
18219,Mudabie,-32.1808,134.0756,SA,rain gauge;,Gairdner
18230,Point Avoid,-34.675,135.3362,SA,rain gauge;,Eyre Peninsula
19001,Appila,-33.0524,138.4277,SA,rain gauge;,Broughton River
19005,Black Rock,-32.8247,138.6907,SA,rain gauge;,Lake Frome
19006,Booleroo Centre,-32.881,138.3515,SA,rain gauge;,Willochra Creek
19008,Bruce,-32.4618,138.2004,SA,rain gauge;,Willochra Creek
19009,Carrieton,-32.4244,138.5304,SA,rain gauge;,Willochra Creek
19017,Hawker,-31.9043,138.4388,SA,rain gauge;,Lake Torrens
19024,Melrose,-32.8274,138.1892,SA,rain gauge;,Willochra Creek
19031,Oodla Wirra,-32.8853,139.0602,SA,rain gauge;,Lake Frome
19032,Orroroo,-32.7335,138.6135,SA,rain gauge;,Lake Frome
19034,Peterborough,-32.9737,138.8375,SA,rain gauge;,Lake Frome
19037,Port Germein,-33.0216,138.0002,SA,rain gauge;,Mambray Coast
19038,Quorn,-32.3538,138.0371,SA,rain gauge;,Willochra Creek
19047,Willowie,-32.6923,138.3247,SA,rain gauge;,Willochra Creek
19048,Wilmington,-32.6521,138.1003,SA,rain gauge;,Willochra Creek
19052,Wirrabara,-33.0338,138.2686,SA,rain gauge;,Broughton River
19053,Wirrabara Forest,-33.0856,138.2119,SA,rain gauge;,Broughton River
19062,Yongala,-33.0276,138.756,SA,rain gauge;,Lake Frome
19070,Wilpena Pound,-31.5286,138.6093,SA,rain gauge;,Lake Frome
19106,Mccoys Well,-32.627,139.1923,SA,rain gauge;,Lower Murray River
19114,Minburra,-32.4295,138.8922,SA,rain gauge;,Lake Frome
19122,Gum Glen,-32.2058,138.242,SA,rain gauge;,Willochra Creek
20004,Curnamona,-31.6516,139.5491,SA,rain gauge;,Lake Frome
20010,Koonamore,-32.0646,139.382,SA,rain gauge;,Lake Frome
20013,Manna Hill,-32.4292,139.9887,SA,rain gauge;,Lower Murray River
20020,Panaramitee,-32.6416,139.6496,SA,rain gauge;,Lower Murray River
20021,Paratoo,-32.7268,139.4002,SA,rain gauge;,Lower Murray River
20028,Gluepot,-33.7622,140.1251,SA,rain gauge;,Lower Murray River
20043,Braemar,-33.1873,139.6209,SA,rain gauge;,Lower Murray River
20051,Melton,-32.3284,139.3449,SA,rain gauge;,Lake Frome
20062,Yunta Airstrip,-32.5707,139.5645,SA,rain gauge;,Lower Murray River
21001,Auburn,-34.026,138.6846,SA,rain gauge;,Wakefield River
21002,Balaklava,-34.1424,138.4225,SA,rain gauge;,Wakefield River
21003,Blyth,-33.8463,138.4893,SA,rain gauge;,Broughton River
21004,Booborowie,-33.5643,138.7595,SA,rain gauge;,Broughton River
21012,Bute,-33.8612,138.0114,SA,rain gauge;,Broughton River
21013,Caltowie,-33.1854,138.4729,SA,rain gauge;,Broughton River
21016,Crystal Brook,-33.353,138.2057,SA,rain gauge;,Broughton River
21019,Farrell Flat,-33.8314,138.7917,SA,rain gauge;,Broughton River
21020,Georgetown,-33.359,138.393,SA,rain gauge;,Broughton River
21021,Gladstone,-33.2703,138.3563,SA,rain gauge;,Broughton River
21022,Gulnare,-33.4692,138.4426,SA,rain gauge;,Broughton River
21027,Jamestown,-33.2036,138.6059,SA,rain gauge;,Broughton River
21029,Koolunga,-33.5867,138.3328,SA,rain gauge;,Broughton River
21031,Laura,-33.1851,138.3001,SA,rain gauge;,Broughton River
21033,Mintaro,-33.9136,138.7195,SA,rain gauge;,Wakefield River
21034,Mount Bryan,-33.5592,138.903,SA,rain gauge;,Lower Murray River
21042,Port Broughton,-33.6029,137.9348,SA,rain gauge;,Broughton River
21044,Port Wakefield,-34.1848,138.1478,SA,rain gauge;,Wakefield River
21045,Redhill,-33.5407,138.2244,SA,rain gauge;,Broughton River
21047,Spalding,-33.5001,138.6093,SA,rain gauge;,Broughton River
21054,Watervale,-33.9606,138.6446,SA,rain gauge;,Wakefield River
21055,Whyte Yarcowie,-33.2296,138.8844,SA,rain gauge;,Lower Murray River
21057,Yacka,-33.5707,138.4503,SA,rain gauge;,Broughton River
21063,Pareora Rndsup,-34.1564,138.1827,SA,rain gauge;,Wakefield River
21076,Cooinda,-33.9309,138.814,SA,rain gauge;,Wakefield River
21077,Burra Community School,-33.6781,138.9371,SA,rain gauge;,Lower Murray River
21127,Sevenhill,-33.8828,138.6389,SA,rain gauge;,Broughton River
21131,Clare High School,-33.8226,138.5933,SA,rain gauge;,Broughton River
21133,Rayville Park,-33.7676,138.2182,SA,rain gauge;,Broughton River
21137,Rockleigh,-34.0033,138.5672,SA,rain gauge;,Wakefield River
21139,Port Pirie Aerodrome Aws,-33.2371,137.9971,SA,rain gauge;,Broughton River
21140,Waterloo East (Schutz Road),-33.9993,138.9095,SA,rain gauge;,Gawler River
22000,Ardrossan,-34.4228,137.9175,SA,rain gauge;,Broughton River
22002,Corny Point,-34.9152,137.0625,SA,rain gauge;,Broughton River
22003,Curramulka,-34.6981,137.7116,SA,rain gauge;,Broughton River
22008,Maitland,-34.3745,137.6733,SA,rain gauge;,Broughton River
22009,Minlaton,-34.7708,137.5952,SA,rain gauge;,Broughton River
22011,Moonta,-34.0672,137.5925,SA,rain gauge;,Broughton River
22012,Paskeville,-34.0402,137.9004,SA,rain gauge;,Broughton River
22014,Port Vincent,-34.7769,137.8573,SA,rain gauge;,Broughton River
22015,Price,-34.2971,138.0014,SA,rain gauge;,Broughton River
22017,Stansbury,-34.9122,137.7977,SA,rain gauge;,Broughton River
22018,Warooka,-34.9906,137.3995,SA,rain gauge;,Broughton River
22023,Yorketown,-35.0185,137.5999,SA,rain gauge;,Broughton River
22031,Minlaton Aero,-34.748,137.5276,SA,rain gauge;,Broughton River
22046,Edithburgh,-35.1121,137.7395,SA,rain gauge;,Broughton River
22049,Stenhouse Bay,-35.2795,136.9392,SA,rain gauge;,Broughton River
22050,Kadina Aws,-33.9703,137.6628,SA,rain gauge;,Broughton River
22054,Amelia Downs,-34.5552,137.8581,SA,rain gauge;,Broughton River
22055,Curramulka North Rndsup,-34.6492,137.7272,SA,rain gauge;,Broughton River
22056,Carinya Rndsup,-34.402,137.7185,SA,rain gauge;,Broughton River
22800,American River,-35.7829,137.7697,SA,rain gauge;,Kangaroo Island
22803,Cape Willoughby,-35.8426,138.1327,SA,rain gauge;,Kangaroo Island
22807,Kingscote,-35.656,137.6377,SA,rain gauge;,Kangaroo Island
22809,Penneshaw,-35.7201,137.9338,SA,rain gauge;,Kangaroo Island
22817,Rocky River,-35.9511,136.739,SA,rain gauge;,Kangaroo Island
22823,Cape Borda,-35.7549,136.5959,SA,rain gauge;,Kangaroo Island
22841,Kingscote Aero,-35.7114,137.5231,SA,rain gauge;,Kangaroo Island
22843,Parndana Cfs Aws,-35.7916,137.2496,SA,rain gauge;,Kangaroo Island
23000,Adelaide (West Terrace / Ngayirdapira),-34.9257,138.5832,SA,rain gauge;,Torrens River
23009,Mallala,-34.4382,138.5115,SA,rain gauge;,Gawler River
23012,Owen,-34.2711,138.5468,SA,rain gauge;,Gawler River
23013,Parafield Airport,-34.7977,138.6281,SA,rain gauge;,Torrens River
23028,Two Wells,-34.5953,138.5156,SA,rain gauge;,Gawler River
23034,Adelaide Airport,-34.9524,138.5196,SA,rain gauge;,Torrens River
23042,Burnside,-34.9387,138.6607,SA,rain gauge;,Torrens River
23043,Halbury Road,-34.7607,138.6311,SA,rain gauge;,Torrens River
23055,Adelaide Airport Alert,-34.9517,138.5214,SA,rain gauge;,Torrens River
23083,Edinburgh Raaf,-34.7111,138.6222,SA,rain gauge;,Gawler River
23085,Seaview,-34.9222,138.6805,SA,rain gauge;,Torrens River
23096,Hope Valley Reservoir,-34.8564,138.6844,SA,rain gauge;,Torrens River
23101,Payneham,-34.8923,138.6421,SA,rain gauge;,Torrens River
23105,Scotch College,-34.9828,138.6182,SA,rain gauge;,Torrens River
23107,Gawler,-34.601,138.7359,SA,rain gauge;water level gauge;model point;,Gawler River
23108,Longwood Alert,-35.0495,138.7259,SA,rain gauge;,Onkaparinga River
23111,Heaslip Road,-34.6307,138.6467,SA,rain gauge;water level gauge;model point;,Gawler River
23114,Beaumont,-34.9542,138.6586,SA,rain gauge;,Torrens River
23115,Keswick,-34.9473,138.5827,SA,rain gauge;water level gauge;model point;,Torrens River
23122,Roseworthy Aws,-34.5106,138.6763,SA,rain gauge;,Gawler River
23128,Donaleen Rndsup,-34.2015,138.597,SA,rain gauge;,Gawler River
23129,Dolaghans Crossing Rndsup,-34.4611,138.5581,SA,rain gauge;,Gawler River
23133,Greenacres,-34.8697,138.6356,SA,rain gauge;,Torrens River
23134,Kilburn,-34.8507,138.5865,SA,rain gauge;,Torrens River
23135,Hamley Bridge,-34.371,138.6687,SA,rain gauge;,Gawler River
23137,Regency Park,-34.8685,138.5696,SA,rain gauge;,Torrens River
23140,Marion,-35.0121,138.5589,SA,rain gauge;water level gauge;,Torrens River
23143,Morphettville,-34.9784,138.5418,SA,rain gauge;,Torrens River
23146,Steingarten,-34.5978,138.9614,SA,rain gauge;,Gawler River
23147,Mount Horrocks,-33.9306,138.6773,SA,rain gauge;,Broughton River
23307,Kapunda,-34.3412,138.9155,SA,rain gauge;,Gawler River
23310,Manoora,-34.0019,138.8185,SA,rain gauge;,Gawler River
23311,Marrabel,-34.1444,138.877,SA,rain gauge;,Gawler River
23314,Riverton,-34.1579,138.7452,SA,rain gauge;,Gawler River
23319,Tarlee,-34.2785,138.7729,SA,rain gauge;,Gawler River
23323,Tarnma,-34.1988,138.9376,SA,rain gauge;,Gawler River
23348,Greenock Creek,-34.5103,138.835,SA,rain gauge;water level gauge;model point;,Gawler River
23349,Saddleworth (Gumdale),-34.0904,138.7947,SA,rain gauge;,Gawler River
23357,Nuriootpa,-34.4709,138.9991,SA,rain gauge;water level gauge;model point;,Gawler River
23365,Tarlee West (Hazelton),-34.2318,138.6952,SA,rain gauge;,Gawler River
23369,Greenock Alert,-34.4556,138.9221,SA,rain gauge;,Gawler River
23370,Clifton,-34.3143,138.7293,SA,rain gauge;,Gawler River
23372,Duckponds Creek,-34.4491,139.0621,SA,rain gauge;water level gauge;,Gawler River
23373,Nuriootpa Pirsa,-34.4761,139.0056,SA,rain gauge;,Gawler River
23374,Hansborough,-34.2523,139.0183,SA,rain gauge;,Gawler River
23379,Mount Rufus (Dutton),-34.309,139.1215,SA,rain gauge;,Gawler River
23380,Kapunda West (Kaplee),-34.302,138.8451,SA,rain gauge;,Gawler River
23381,Ngapala,-34.0628,139.0063,SA,rain gauge;,Gawler River
23382,Milton Park (Cornbrook),-34.4968,139.084,SA,rain gauge;,Gawler River
23383,Gomersal (Woodbridge),-34.538,138.9106,SA,rain gauge;,Gawler River
23714,Finniss,-35.3736,138.806,SA,rain gauge;,Lower Murray River
23718,Goolwa Council Depot,-35.4984,138.7657,SA,rain gauge;,Lower Murray River
23721,Happy Valley Reservoir,-35.0592,138.5658,SA,rain gauge;,Onkaparinga River
23723,Inman Valley,-35.4908,138.4746,SA,rain gauge;,Fleurieu Peninsula
23728,Macclesfield,-35.189,138.8262,SA,rain gauge;,Lower Murray River
23730,Meadows,-35.1797,138.7647,SA,rain gauge;,Lower Murray River
23731,Millbrook Reservoir,-34.8331,138.8215,SA,rain gauge;,Torrens River
23733,Mount Barker,-35.0732,138.8466,SA,rain gauge;,Lower Murray River
23735,Mount Compass,-35.3501,138.6221,SA,rain gauge;,Lower Murray River
23738,Myponga,-35.3912,138.4642,SA,rain gauge;,Myponga River
23739,Nairne,-35.0369,138.913,SA,rain gauge;,Lower Murray River
23742,Port Elliot Caravan Park,-35.5299,138.6896,SA,rain gauge;,Lower Murray River
23753,Willunga,-35.2705,138.5591,SA,rain gauge;,Onkaparinga River
23754,Yankalilla,-35.4581,138.3501,SA,rain gauge;,Fleurieu Peninsula
23761,Sharon,-35.5564,138.3416,SA,rain gauge;,Fleurieu Peninsula
23786,Mcvittie'S Hill,-34.8269,139.0086,SA,rain gauge;,Torrens River
23787,Balhannah (Gumbooya),-35.022,138.8552,SA,rain gauge;,Onkaparinga River
23801,Lenswood,-34.9482,138.8071,SA,rain gauge;,Onkaparinga River
23804,Encounter Bay,-35.5544,138.5997,SA,rain gauge;,Fleurieu Peninsula
23820,South Para Reservoir,-34.6805,138.8561,SA,rain gauge;,Gawler River
23842,Mount Lofty,-34.9784,138.7088,SA,rain gauge;,Torrens River
23846,Belair,-35.0028,138.6635,SA,rain gauge;,Torrens River
23858,Hermitage,-34.763,138.7765,SA,rain gauge;,Torrens River
23860,Greenhill,-34.9501,138.6837,SA,rain gauge;,Torrens River
23862,Lobethal (Graeber),-34.912,138.8845,SA,rain gauge;,Onkaparinga River
23863,Millbrae,-35.0238,139.0013,SA,rain gauge;,Lower Murray River
23864,Burwood,-35.138,138.9714,SA,rain gauge;,Lower Murray River
23865,Stringybark,-34.8947,138.8099,SA,rain gauge;,Torrens River
23866,Verdun,-35.0065,138.8034,SA,rain gauge;,Onkaparinga River
23867,Ashton,-34.9313,138.75,SA,rain gauge;,Torrens River
23871,Sellicks Beach,-35.3175,138.4636,SA,rain gauge;,Onkaparinga River
23873,Crafers West,-34.9913,138.6937,SA,rain gauge;,Torrens River
23875,Second Valley Forest Aws,-35.5695,138.2864,SA,rain gauge;,Fleurieu Peninsula
23876,Pirramimma Winery,-35.2276,138.5366,SA,rain gauge;,Onkaparinga River
23877,Kersbrook,-34.7863,138.8651,SA,rain gauge;,Torrens River
23878,Mount Crawford Aws,-34.7253,138.9278,SA,rain gauge;,Gawler River
23879,Odea Road,-34.8476,138.8751,SA,rain gauge;,Torrens River
23880,Ironstone Road,-34.7595,138.9341,SA,rain gauge;,Torrens River
23881,Cromer Road,-34.7706,139.0055,SA,rain gauge;,Torrens River
23882,Maidment Road,-34.8713,138.9058,SA,rain gauge;,Onkaparinga River
23885,Noarlunga,-35.1586,138.5057,SA,rain gauge;,Onkaparinga River
23887,Kuitpo Forest Reserve,-35.1712,138.6783,SA,rain gauge;,Onkaparinga River
23890,St Johns,-35.0013,138.6214,SA,rain gauge;,Torrens River
23892,Montacute,-34.8856,138.7562,SA,rain gauge;,Torrens River
23894,Hindmarsh Island Aws,-35.5194,138.8177,SA,rain gauge;,Lower Murray River
23896,Black Hill Alert,-34.8757,138.7103,SA,rain gauge;,Torrens River
23905,Sutton Creek,-34.9695,138.741,SA,rain gauge;,Onkaparinga River
23907,Charleston,-34.9161,138.8989,SA,rain gauge;water level gauge;model point;,Onkaparinga River
23910,Saddlebags,-35.1319,138.6858,SA,rain gauge;,Onkaparinga River
23911,Biggs Flat,-35.0632,138.7635,SA,rain gauge;,Onkaparinga River
23915,Little Para Reservoir,-34.7539,138.7191,SA,rain gauge;,Torrens River
23916,Bellevue Heights,-35.0318,138.5878,SA,rain gauge;,Torrens River
23920,Woodside (Wicks Estate),-34.9629,138.8714,SA,rain gauge;,Onkaparinga River
23921,Scott Creek Alert,-35.0998,138.6746,SA,rain gauge;,Onkaparinga River
23922,Forreston Alert,-34.7928,138.904,SA,rain gauge;,Torrens River
24024,Loxton Research Centre,-34.439,140.5978,SA,rain gauge;,Mallee
24048,Renmark Aero,-34.1983,140.6766,SA,rain gauge;,Lower Murray River
24508,Callington,-35.125,139.0433,SA,rain gauge;,Lower Murray River
24511,Eudunda,-34.1773,139.0903,SA,rain gauge;,Lower Murray River
24515,Langhorne Creek,-35.2959,139.0328,SA,rain gauge;,Lower Murray River
24517,Mannum Council Depot,-34.9145,139.301,SA,rain gauge;,Lower Murray River
