STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION
406747,DEAKIN MAIN DRAIN SITE (S) @ MIDLAND HIGHWAY,DEAKIN (S) MID/HWAY,101.470,AHD,.00000,55,317219.000,5964105.000,UTM,-36.450773130,144.960440000,WGS84,9,.000,1,Y,N,1,1986-10-03,NULL,406
406749,DEAKIN MAIN DRAIN SITE (U) @ MASON ROAD,DEAKIN (U) MASON RD,100.031,AHD,.00000,55,314233.000,5968354.000,UTM,-36.411918550,144.928158300,WGS84,9,.000,1,Y,N,1,1980-03-28,NULL,406
406750,BAMAWM MAIN DRAIN @ DARGON'S BRIDGE,BAMAWM @ DARGON'S,93.587,AHD,.00000,55,284094.000,5999097.000,UTM,-36.128739920,144.600682000,WGS84,9,.000,1,Y,Y,1,1989-11-16,NULL,406
406756,MOSQUITO CREEK DEPRESSION @ CURR ROAD,MOSQUITO @ CURR ROAD,.000,ARB,.00000,55,318769.000,5977686.000,UTM,-36.328706580,144.980893800,WGS84,9,94.000,9,Y,Y,1,1992-05-20,NULL,406
406757,RICHARDSONS LAGOON OUTFALL @ TORRUMBARRY ESTATE,RICHARDSONS LGN T'RY,.000,AHD,.00000,55,281055.000,6010635.000,UTM,-36.024085070,144.570218700,WGS84,9,.000,1,Y,N,1,1992-07-10,NULL,406
406758,BAMAWN MAIN DRAIN @ RICHARDSON LAGOON OUTFALL,BAMAWN DR RICHARDSON,.000,NULL,.00000,55,281876.000,6008833.000,UTM,-36.040501330,144.578825600,WGS84,9,90.000,9,Y,Y,1,1993-02-04,NULL,406
406764,CAMPASPE DRAIN NO 5 @ OUTFALL,CAMPASPE DR NO 5,.000,ARB,.00000,55,293640.000,5977190.000,UTM,-36.328118820,144.700989700,WGS84,9,.000,0,Y,Y,1,1997-07-25,NULL,406
406766,CAMPASPE DR NO 4 U/S NORTHERN HIGHWAY,CAMPASPE DR NO 4,.000,ARB,.00000,55,292143.000,5978205.000,UTM,-36.318653780,144.684594800,WGS84,9,112.000,9,Y,Y,1,1999-06-30,NULL,406
406769,OLD DEAKIN DRAIN NO 5 @ ECHUCA-KYABRAM RD,OLD DEAKIN DR 5,.000,NULL,.00000,55,306215.000,5985636.000,UTM,-36.254640530,144.843088700,WGS84,9,.000,0,Y,N,1,2001-10-30,NULL,406
406802,RAINGAUGE (CAMPASPE RIVER) @ REDESDALE,RAINGAUGE @ REDESDAL,NULL,NULL,NULL,55,281169.805,5900621.257,MGA94,-37.015122260,144.540294960,GDA94,NULL,.000,NULL,N,N,1,2017-07-26,NULL,406
407202,LODDON RIVER @ KERANG,LODDON @ KERANG,75.030,AHD,.00000,54,764123.000,6045024.000,UTM,-35.703234140,143.919228200,WGS84,9,81.000,9,Y,Y,1,1890-09-01,NULL,407
407203,LODDON RIVER @ LAANECOORIE,LODDON @ LAANECOORIE,149.512,AHD,4178.00000,54,757893.000,5919935.000,UTM,-36.831205340,143.891714400,WGS84,9,.000,1,Y,Y,1,1891-07-04,NULL,407
407205,LODDON RIVER @ APPIN SOUTH,LODDON @ APPIN STH,80.116,AHD,.00000,54,759118.000,6020619.000,UTM,-35.924326460,143.871882200,WGS84,9,86.000,9,Y,Y,1,1946-01-01,NULL,407
407209,GUNBOWER CREEK @ KOONDROOK,GUNBOWER @ KOONDROOK,75.336,AHD,.00000,55,239712.000,6050319.000,UTM,-35.656572900,144.124822600,WGS84,9,.000,1,Y,Y,1,1940-11-01,NULL,407
407210,LODDON RIVER @ CAIRN CURRAN RESERVOIR T.G.,LODDON @CAIRN CURRAN,179.765,AHD,1593.00000,54,764188.000,5902418.000,UTM,-36.987163970,143.968323400,WGS84,9,.000,1,Y,N,1,1943-07-22,NULL,407
407211,BET BET CREEK @ BET BET,BET BET @ BET BET,.000,NULL,635.00000,54,744672.000,5910212.000,UTM,-36.922265520,143.746763700,WGS84,9,.000,1,Y,N,1,1943-09-23,NULL,407
407213,MCCALLUMS CREEK @ CARISBROOK,MCCALLUMS CK,193.193,AHD,471.40000,54,749923.000,5892052.000,UTM,-37.084392460,143.811668900,WGS84,9,.000,1,Y,N,1,1943-08-13,NULL,407
407214,CRESWICK CREEK @ CLUNES,CRESWICK @ CLUNES,295.107,AHD,308.00000,54,747289.000,5868556.000,UTM,-37.296635530,143.789846000,WGS84,9,.000,1,Y,N,1,1943-08-10,NULL,407
407215,LODDON RIVER @ NEWSTEAD,LODDON @ NEWSTEAD,207.937,AHD,1088.00000,55,238573.000,5888966.000,UTM,-37.109036030,144.057986600,WGS84,9,.000,1,Y,Y,1,1946-12-10,NULL,407
407217,LODDON RIVER @ VAUGHAN D/S FRYERS CREEK,LODDON DS FRYERS,257.206,AHD,299.00000,55,252103.000,5883941.000,UTM,-37.157957830,144.208416800,WGS84,9,269.000,9,Y,N,1,1947-06-01,NULL,407
407220,BET BET CREEK @ NORWOOD,BET BET @ NORWOOD,193.920,AHD,347.00000,54,735167.427,5902428.899,UTM,-36.994770000,143.642590000,WGS84,9,.000,1,Y,N,1,1954-03-04,NULL,407
407221,JIM CROW CREEK @ YANDOIT,JIM CROW @ YANDOIT,265.981,ARB,166.00000,55,242671.000,5878274.000,UTM,-37.206426800,144.100373000,WGS84,9,.000,1,Y,Y,1,1954-06-16,NULL,407
407222,TULLAROOP CREEK @ CLUNES,TULLAROOP @ CLUNES,253.076,AHD,632.00000,54,751440.000,5876119.000,UTM,-37.227433570,143.834069900,WGS84,9,.000,1,Y,N,1,1955-08-12,NULL,407
407224,LODDON RIVER @ LODDON WEIR,LODDON @ LODDON WEIR,100.535,AHD,.00000,54,757214.000,5976352.000,UTM,-36.323430510,143.865263600,WGS84,9,.000,1,Y,N,1,1924-03-01,NULL,407
407227,BIRCH CREEK @ SMEATON,BIRCH @ SMEATON,405.026,AHD,146.00000,54,758925.000,5864073.000,UTM,-37.333826330,143.922531000,WGS84,9,.000,1,Y,N,1,1961-03-01,NULL,407
407229,LODDON RIVER @ SERPENTINE WEIR,LODDON @ SERP. WEIR,.000,NULL,.00000,54,764582.036,5964652.005,UTM,-36.426775000,143.951224000,WGS84,9,.000,1,Y,Y,1,1958-01-01,NULL,407
407230,JOYCES CREEK @ STRATHLEA,JOYCES @ STRATHLEA,253.069,AHD,153.00000,54,763055.000,5882818.000,UTM,-37.163925220,143.962471200,WGS84,9,.000,1,Y,N,1,1963-05-13,NULL,407
407236,MOUNT HOPE CREEK @ MITIAMO,MOUNT HOPE @ MITIAMO,91.442,AHD,1629.00000,55,255850.000,5994599.000,UTM,-36.162508460,144.285804200,WGS84,9,.000,1,Y,Y,1,1967-05-04,NULL,407
407237,CRESWICK CREEK @ CRESWICK U/S COSGRAVE RES.,CRESWICK @ CRESWICK,.000,ARB,22.00000,54,760662.700,5852085.500,AMG84,-37.441250390,143.946344620,GDA94,1,.000,1,N,N,1,1969-06-05,NULL,407
407238,ADEKATE CREEK @ CRESWICK,ADEKATE @ CRESWICK,.000,ARB,12.00000,54,760926.300,5851735.100,AMG84,-37.444330320,143.949444470,GDA94,1,.000,1,N,N,1,1969-06-05,NULL,407
407239,MIDDLE CREEK @ RODBOROUGH,MIDDLE @ RODBOROUGH,240.225,AHD,137.00000,54,758784.000,5885801.000,UTM,-37.138263090,143.913397900,WGS84,9,.000,1,Y,N,1,1970-02-20,NULL,407
407240,LODDON RIVER @ LAANECOORIE RESERVOIR (H. GAUGE),LODDON @ LAANECOORIE,.000,NULL,4178.00000,54,757882.000,5919645.000,UTM,-36.833819250,143.891689500,WGS84,9,.000,1,Y,Y,1,1891-07-04,NULL,407
407241,LODDON RIVER @ CAIRN CURRAN RESERVOIR (HEAD GAUGE),CAIRN CURRAN RES HG,NULL,NULL,NULL,54,764190.100,5902210.600,MGA94,-36.989030000,143.968420000,GDA94,1,.000,1,N,N,1,1992-03-23,NULL,407
407242,LODDON RIVER @ MURRAY VALLEY HIGHWAY BRIDGE (KERANG),LODDON @ MURRAY VAL.,73.460,NULL,.00000,54,763318.000,6041511.000,UTM,-35.735082930,143.911492700,WGS84,9,.000,1,Y,Y,1,1924-01-01,NULL,407
407244,TULLAROOP CREEK @ TULLAROOP RESERVOIR (HEAD GAUGE),TULLAROOP @ RES HG,.000,AHD,730.00000,54,754523.000,5890962.000,UTM,-37.092967950,143.863730700,WGS84,9,.000,1,Y,Y,1,1958-09-18,NULL,407
407246,BULLOCK CREEK @ MARONG,BULLOCK @ MARONG,179.630,AHD,184.00000,55,244244.000,5931358.000,UTM,-36.728939390,144.136052400,WGS84,9,.000,1,Y,N,1,1972-06-09,NULL,407
407248,TULLAROOP CREEK @ TULLARROP RES. (O'LET MEAS. WEIR),TULLAROOP @ O'LET W.,198.100,AHD,730.00000,54,754674.000,5891234.000,UTM,-37.090478120,143.865335400,WGS84,9,.000,1,Y,N,1,1960-05-11,NULL,407
407249,BIRCH CREEK @ NEWLYN RESERVOIR (TAIL GAUGE),BIRCH @ NEWLYN,521.583,ARB,70.00000,55,234764.000,5856049.000,UTM,-37.404273960,144.003449600,WGS84,9,.000,1,Y,N,1,1961-03-01,NULL,407
407251,SHEEPWASH CREEK @ SHEEPWASH WEIR (KERANG) H.G.,SHEEPWASH HEAD,NULL,NULL,NULL,54,763267.000,6044284.700,MGA94,-35.710120000,143.910020000,GDA94,1,.000,1,Y,N,1,2011-10-21,NULL,407
407252,BARR CREEK @ CAPELS FLUME,BARR @ CAPELS FLUME,.000,NULL,.00000,54,765520.200,6055929.400,MGA94,-35.604660000,143.931060000,GDA94,1,.000,1,Y,Y,1,1971-03-04,NULL,407
407253,PICCANINNY CREEK @ MINTO,PICCANINNY @ MINTO,117.278,AHD,668.00000,55,273205.000,5962933.000,UTM,-36.451930530,144.469358100,WGS84,9,.000,1,Y,N,1,1966-09-20,NULL,407
407254,BENDIGO CREEK @ BENDIGO,BENDIGO @ BENDIGO,201.716,AHD,64.00000,55,258111.000,5929939.000,UTM,-36.745351420,144.290723400,WGS84,9,.000,1,Y,N,1,1977-04-21,NULL,407
407255,BENDIGO CREEK @ HUNTLY,BENDIGO @ HUNTLY,157.230,AHD,203.00000,55,264374.000,5942581.000,UTM,-36.633136280,144.364681100,WGS84,9,.000,1,Y,Y,1,1977-06-10,NULL,407
407260,LODDON RIVER @ MACORNA SYPHON,LODDON @ MACORNA,NULL,NULL,NULL,54,756206.096,6013426.173,MGA94,-35.989988890,143.841980560,GDA94,1,.000,1,NULL,NUL,1,1978-08-14,NULL,407
407283,BARR CREEK @ SCHWENKES ROAD,BARR @ SCHWENKES RD,73.978,AHD,.00000,55,238290.000,6039039.000,UTM,-35.757771480,144.105460000,WGS84,9,.000,1,Y,N,1,1988-09-01,NULL,407
407284,CALIVIL CREEK @ WISHARTS ROAD,CALIVIL @ WISHARTS,.000,AHD,.00000,55,233119.000,6024311.000,UTM,-35.888995450,144.043417500,WGS84,9,.000,1,Y,N,1,1988-12-02,NULL,407
407285,NINE MILE CREEK @ COADS ROAD,9 MILE CK @ COADS RD,.000,AHD,.00000,54,770382.000,6023426.000,UTM,-35.896003070,143.995620700,WGS84,9,.000,1,Y,N,1,1987-11-25,NULL,407
407286,WANDELLA CREEK @ FAIRLEY,WANDELLA @ FAIRLEY,.000,NULL,.00000,54,759808.000,6046098.000,UTM,-35.694709660,143.871243600,WGS84,9,.000,1,Y,N,1,1989-05-12,NULL,407
407287,BULLOCK CREEK @ U/S BOX CREEK,BULLOCK @ U/S BOX CK,.000,AHD,1231.00000,55,245964.000,6020965.000,UTM,-35.922544450,144.184492000,WGS84,9,.000,1,Y,N,1,1990-03-02,NULL,407
407288,BET BET CREEK @ LILLICUR,BET BET @ LILLICUR,.000,NULL,124.00000,54,723939.000,5881300.000,UTM,-37.187787990,143.522832900,WGS84,9,.000,1,Y,N,1,1990-09-17,NULL,407
407289,NINE MILE CREEK @ SERPENTINE CREEK OFFTAKE,9 MILE SERP.OFFTAKE,.000,NULL,.00000,54,763264.000,6001240.000,UTM,-36.097710260,143.924223400,WGS84,9,.000,1,Y,N,1,1990-10-26,NULL,407
407290,BULLOCK CREEK @ EAST LODDON,BULLOCK @EAST LODDON,.000,NULL,425.00000,55,243192.000,5970860.000,UTM,-36.372989390,144.137442900,WGS84,9,.000,0,Y,N,1,1990-10-24,NULL,407
407293,BOX CREEK @ D/S KOW SWAMP REGULATOR,BOX CK DS KOW SWAMP,.000,AHD,.00000,55,253017.000,6020241.000,UTM,-35.930871790,144.262354900,WGS84,9,.000,1,Y,N,1,1992-11-23,NULL,407
407294,PYRAMID CREEK @ FLANNERY'S BRIDGE,PYRAMID CK @ FLANNER,.000,AHD,.00000,55,245156.000,6025093.000,UTM,-35.885161210,144.176868200,WGS84,9,.000,1,Y,N,1,1992-11-23,NULL,407
407295,BOX CREEK @ MANSFIELD'S BRIDGE,BOX CK @ MANSFIELD,.000,AHD,.00000,55,247656.000,6021944.000,UTM,-35.914166460,144.203535000,WGS84,9,.000,1,Y,N,1,1992-11-23,NULL,407
407300,MUCKLEFORD CREEK @ MUCKLEFORD NORTH,MUCKLEFORD CK,.000,ARB,126.00000,55,245709.000,5899442.000,UTM,-37.016685010,144.141743900,WGS84,9,280.000,9,Y,N,1,1993-12-23,NULL,407
407301,WANDELLA CREEK @ GANNONS WEIR,WANDELLA @GANNONS W.,.000,AHD,.00000,54,754710.000,6011118.000,UTM,-36.011041100,143.826130600,WGS84,9,.000,1,Y,N,1,1994-12-12,NULL,407
407302,VENABLES CREEK @ BOORT DURHAM OX ROAD,VENABLES CK BOORT RD,.000,AHD,.00000,54,755011.000,5998828.000,UTM,-36.121631060,143.833435700,WGS84,9,.000,1,Y,N,1,1994-09-16,NULL,407
407311,WOMBAT CREEK D/S WOMBAT CREEK RESERVOIR,WOMBAT CK D/S RES.,NULL,NULL,NULL,55,249854.298,5858119.553,AMG66,-37.389830000,144.174440000,WGS84,1,.000,1,N,N,1,1998-09-03,NULL,407
407312,KANGAROO CREEK U/S BULLARTO RES.,KANGAROO CK BULLARTO,NULL,NULL,NULL,55,255600.000,5858700.000,AMG66,-37.386136610,144.239463600,AGD66,1,.000,1,N,N,1,1998-09-10,NULL,407
407313,WOMBAT CREEK @ WOMBAT CREEK RESERVOIR (H.G.),WOMBAT CK @ RES H.G.,NULL,NULL,NULL,55,249911.272,5858022.403,AMG66,-37.390720000,144.175050000,WGS84,1,.000,1,N,N,1,1988-04-07,NULL,407
407314,MC CALLUMS CREEK U/S EVANSFORD RESERVOIR,MC CALLUMS EVANSFORD,NULL,NULL,NULL,54,734831.854,5870324.499,ANG,-37.283940000,143.648890000,WGS84,1,.000,1,N,N,1,1999-06-29,NULL,407
407315,STONY CREEK U/S TALBOT RESERVOIR,STONY CK U/S TALBOT,NULL,NULL,NULL,54,733391.900,5873314.600,MGA94,-37.257377780,143.631725000,GDA94,9,345.000,9,N,N,1,2000-06-23,NULL,407
407319,HEPBURN LAGOON OUTFALL CREEK,HEPBURN LAGOON O/F C,.000,ARB,.00000,54,764844.000,5860355.000,UTM,-37.365625630,143.990586000,WGS84,9,.000,1,Y,N,1,2006-06-29,NULL,407
407323,LODDON RIVER @ YANDO ROAD,LODDON R @ YANDO RD,.000,NULL,.00000,54,754834.000,6006431.000,UTM,-36.053214420,143.829015010,WGS84,9,93.000,9,Y,N,1,2007-04-19,NULL,407
407324,CRESWICK CREEK @ COSGROVE RESERVOIR,CRESWICK C COSGROVE,NULL,NULL,NULL,54,759755.900,5851737.500,MGA94,-37.444767650,143.936245400,GDA94,9,.000,1,N,N,1,2007-12-05,NULL,407
407326,DOCTORS CREEK @ LEXTON RES. H.G.,LEXTON RES. H.G.,NULL,NULL,NULL,54,725610.551,5871082.015,UTM,-37.279400000,143.544740000,WGS84,NULL,400.000,NULL,y,N,1,2009-06-26,NULL,407
407327,KANGAROO CREEK @ BULLARTO RES. H.G.,BULLARTO RES. H.G.,NULL,NULL,NULL,55,255620.900,5859603.000,MGA94,-37.378142000,144.239983000,GDA94,1,.000,NULL,N,N,1,2009-05-22,NULL,407
407332,GUNBOWER CREEK @ CONDIDORIOS BRIDGE,GUNBOWER CONDIDORIOS,NULL,NULL,NULL,55,240401.000,6051193.000,MGA94,-35.649007200,144.132691500,AGD66,9,.000,0,y,N,1,2012-07-20,NULL,407
407333,MCCALLUM'S CREEK @ EVANSFORD RES. H.G.,MCCALLUMS C EVAN RES,NULL,NULL,NULL,54,735328.200,5871234.500,UTM,-37.275620720,143.654195300,GDA94,NULL,.000,NULL,N,N,1,2010-06-28,NULL,407
407334,STONY CREEK @ TALBOT RES. H.G.,STONY C TABLOT RES.,NULL,NULL,NULL,54,734191.733,5874158.331,UTM,-37.249580000,143.640470000,WGS84,NULL,.000,NULL,N,N,1,2010-06-29,NULL,407
407335,CENTENARY RESERVOIR HEAD GAUGE,CENTENARY RES HG,NULL,NULL,NULL,54,743093.792,5893350.152,AMG66,-37.074531000,143.734516000,WGS84,NULL,.000,NULL,N,N,1,2011-11-22,NULL,407
407336,GUNBOWER FOREST OUTFALL AT CHINAMAN BEND,GUNBOWER O/F CHINA'M,NULL,NULL,NULL,55,241380.000,6050381.000,MGA94,-35.656452780,144.143247200,GDA94,NULL,.000,NULL,N,N,1,2012-04-11,NULL,407
407337,LITTLE GUNBOWER LAGOON @ BIRD COLONY,LT GUNBOWER LAGOON,NULL,NULL,NULL,55,246048.000,6045474.000,UTM,-35.701854950,144.193206070,GDA94,NULL,.000,NULL,y,N,1,2012-08-06,NULL,407
407338,YARRAN CREEK @ GUNBOWER CREEK OFFTAKE,YARREN CK @ GUNBOWER,NULL,NULL,NULL,55,249808.000,6038618.000,MGA94,-35.764683960,144.232568300,GDA94,9,.000,0,y,N,1,2012-10-23,NULL,407
407339,REEDY CREEK @ GUNBOWER CREEK OFFTAKE,REEDY CK @ GUNBOWER,NULL,NULL,NULL,55,245940.000,6041589.000,MGA94,-35.736937060,144.190770360,GDA94,9,.000,0,Y,N,1,2012-08-30,NULL,407
407340,BLACK SWAMP @ GUNBOWER CREEK OFFTAKE,BLACK SWAMP @ GBOWER,NULL,NULL,NULL,55,244706.000,6044456.000,MGA94,-35.710799340,144.178051790,GDA94,9,.000,0,Y,N,1,2012-08-15,NULL,407
407341,HEPPELL LAGOON @ HEPPELL ROAD,LAGOON @ HEPPELL RD,NULL,NULL,NULL,55,274360.700,6013103.400,MGA94,-36.000448000,144.496681000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407342,HEPPELL LAGOON @ CORDELL ISLAND,HEPPELL @ CORDELL IS,NULL,NULL,NULL,55,273592.800,6013534.400,MGA94,-35.996388000,144.488292000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407343,HEART LAGOON @ DIRT TRACK,HEART LAGOON DIRT TK,NULL,NULL,NULL,55,273135.000,6015395.000,MGA94,-35.979523000,144.483750000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407344,HEART LAGOON @ HEADWORKS ROAD,HEART LG HEADWORKS R,NULL,NULL,NULL,55,272247.600,6015300.100,MGA94,-35.980171000,144.473889000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407345,UREGULATED LAGOON OFF HEADWORKS ROAD,UNREGULATED LG H/W'S,NULL,NULL,NULL,55,272022.700,6014914.500,MGA94,-35.983592000,144.471286000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407346,SPLATTS LAGOON @ PATHO CEMETERY ROAD,SPLATTS LG CEMENTRY,NULL,NULL,NULL,55,272157.700,6012995.500,MGA94,-36.000908000,144.472230000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407347,SPLATTS LG @ CNR PATHO CEMETERY RD & TORRUMBARRY W. RD,SPLATTS LG ROADS CNR,NULL,NULL,NULL,55,270842.700,6013554.500,MGA94,-35.995565000,144.457816000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407348,SPLATTS LAGOON @ MCGILLVRAYS,SPLATTS LG MCGILLVRA,NULL,NULL,NULL,55,269897.700,6012478.500,MGA94,-36.005034000,144.447029000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407349,TURNERS LAGOON @ MAYERS LANE,TURNERS LG MAYERS LA,NULL,NULL,NULL,55,268439.100,6013161.400,MGA94,-35.998537000,144.431060000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407350,TURNERS LAGOON @ PHYLAND ROAD,TURNERS LG PHYLAND R,NULL,NULL,NULL,55,266826.600,6014383.300,MGA94,-35.987148000,144.413547000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407351,PHYLAND LAGOON @ GIBBON ROAD,PHYLAND LG GIBBON RD,NULL,NULL,NULL,55,266918.000,6015559.800,MGA94,-35.976573000,144.414906000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407352,LONGMORE LAGOON @ GIBBON ROAD,LONGMORE LG GIBBON R,NULL,NULL,NULL,55,265892.700,6014844.400,MGA94,-35.982771000,144.403333000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407353,LONGMORE LAGOON @ RANKINS,LONGMORE LG RANKINS,NULL,NULL,NULL,55,265926.300,6017368.000,MGA94,-35.960050000,144.404450000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407354,LONGMORE LAGOON @ FRACARO ROAD,LONGMORE LG FRACARO,NULL,NULL,NULL,55,264870.200,6017011.500,MGA94,-35.963007000,144.392645000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407355,UPPER GUNBOWER LAGOON @ FOX ISLAND ROAD,UP G'BOWER L FOX IS,NULL,NULL,NULL,55,263979.100,6018859.200,MGA94,-35.946150000,144.383322000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407356,UPPER GUNBOWER LAGOON @ ISLAND SCHOOL ROAD,UP G'BOWER L SCHOOL,NULL,NULL,NULL,55,264800.100,6020797.700,MGA94,-35.928889000,144.392990000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407357,GUM LAGOON @ LAGOON ROAD,GUM LG LAGOON RD,NULL,NULL,NULL,55,263462.700,6019854.500,MGA94,-35.937061000,144.377899000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407358,COCKATOO LAGOON @ CNR LAGOON RD & DICKSON RD,COCKATOO LG R'DS CNR,NULL,NULL,NULL,55,261354.000,6020945.200,MGA94,-35.926725000,144.354873000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407359,COCKATOO LAGOON @ CNR THOMPSONS BRIDGE ROAD,COCKATOO LG THOMP BR,NULL,NULL,NULL,55,262345.200,6022763.300,MGA94,-35.910592000,144.366392000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407360,TAYLOR LAGOON @ BATEMAN'S ROAD,TAYLOR LG BATEMAN RD,NULL,NULL,NULL,55,257714.800,6029241.600,MGA94,-35.851111000,144.317099000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407361,TAYLOR LAGOON @ W TAYLORS ROAD,TAYLOR LG T'LORS RD,NULL,NULL,NULL,55,256872.800,6029174.500,MGA94,-35.851507000,144.307764000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407362,SAFES LAGOON @ SAFES ROAD,SAFES LG AT SAFES RD,NULL,NULL,NULL,55,242734.500,6046819.600,MGA94,-35.689002000,144.157040000,GDA94,NULL,.000,NULL,N,Y,1,2012-12-01,NULL,407
407366,LITTLE REEDY LAGOON IN GUNBOWER FOREST,LITTLE REEDY LAGOON,NULL,NULL,NULL,55,253056.000,6038400.000,MGA94,-35.767468320,144.268391170,GDA94,NULL,.000,NULL,N,N,1,2014-05-13,NULL,407
407368,GUNBOWER CREEK 5KM DOWNSTREAM YARRAN REGULATOR,GUNBOWER C YARRAN RE,NULL,NULL,NULL,55,248348.000,6039336.000,MGA94,-35.757845370,144.216661400,GDA94,NULL,.000,NULL,N,N,1,2014-06-16,NULL,407
407369,SPUR CREEK AT EAST BRANCH,SPUR CK @ E.BRANCH,NULL,NULL,NULL,55,260308.000,6029597.000,MGA94,-35.848547620,144.345893500,GDA94,NULL,.000,NULL,N,N,1,2014-06-19,NULL,407
407372,GUNBOWER CREEK AT COHUNA GOLF COURSE,GUNBOWER COHUNA GOLF,NULL,NULL,NULL,55,249661.000,6038429.000,MGA94,-35.766348640,144.230885000,GDA94,NULL,.000,NULL,N,N,1,2015-07-22,NULL,407
407373,YARRAN CREEK 100M D/S YARRAN REGULATOR,YARRAN CK D/S REG.,NULL,NULL,NULL,55,249752.000,6038898.000,MGA94,-35.762148100,144.232037000,GDA94,NULL,.000,NULL,N,N,1,2015-07-20,NULL,407
407376,SPRING CREEK AT HEPBURN RESERVOIR H.G.,SPRING C HEPBURN RES,NULL,NULL,NULL,55,247972.709,5864948.684,MGA94,-37.327969000,144.155518000,GDA94,NULL,.000,NULL,N,N,1,2016-06-03,NULL,407
407381,SPRING CREEK U/S HEPBURN RESERVOIR,SPRING C U/S HEP. RS,NULL,NULL,NULL,55,248200.460,5864929.217,MGA94,-37.328206000,144.158079000,GDA94,NULL,.000,NULL,N,N,1,2017-05-25,NULL,407
407382,LODDON RIVER @ DONAGHUES ROAD BRIDGE,LODDON @ DONAGHUES,NULL,NULL,NULL,54,764093.000,6053052.000,MGA94,-35.631075801,143.916279520,WGS84,NULL,.000,NULL,N,N,1,2017-09-14,NULL,407
407384,GUNBOWER CREEK AT REEDY LAGOON,GUNBOWER C REEDY LAG,NULL,NULL,NULL,55,247424.000,6042772.000,MGA94,-35.726665325,144.207534166,GDA94,NULL,.000,NULL,N,N,1,2018-02-16,NULL,407
407601,KANGAROO LAKE @ MYSTIC PARK,KANGARRO @ MYSTIC PK,.000,NULL,.00000,54,750257.000,6061539.000,UTM,-35.558119480,143.761014700,WGS84,9,74.000,9,Y,N,1,1971-10-07,NULL,407
407603,HEPBURN LAGOON (WQ),HEPBURN LAGOON (WQ),NULL,NULL,NULL,55,234732.200,5859310.100,MGA94,-37.374910000,144.004260000,GDA94,1,.000,1,N,N,1,1992-07-29,NULL,407
407604,NEWLYN RESERVOIR (WQ),NEWLYN RES. (WQ),NULL,NULL,NULL,55,234897.800,5856219.200,MGA94,-37.402780000,144.005020000,GDA94,1,.000,1,N,N,1,1992-07-29,NULL,407
407608,LAKE MERAN @ WQ MONITORING BUOY,LAKE MERAN WQ BUOY,NULL,NULL,NULL,54,753256.000,6026293.000,MGA94,-35.874891130,143.805192400,GDA94,NULL,.000,NULL,N,N,1,2015-01-30,2016-04-01 00:00:00.000,407
407609,BIRCH CREEK @ DEAN RESERVOIR,BIRCH CK @ DEAN RES,NULL,NULL,NULL,55,235834.227,5848063.781,MGA94,-37.476588000,144.012651000,GDA94,NULL,.000,NULL,N,N,1,2017-12-07,NULL,407
407712,LOCKINGTON MAIN DRAIN @ MURPHY SWAMP,LOCKING.MD.@ MURPHY,.011,AHD,.00000,55,280883.000,6004403.000,UTM,-36.080182290,144.566583100,WGS84,9,.000,1,Y,Y,1,1979-01-11,NULL,407
407716,LOCKINGTON DRAIN 3 @ KOTTA,LOCKINGTON @ KOTTA,.000,AHD,.00000,55,274916.000,5991636.000,UTM,-36.193812390,144.496720100,WGS84,9,.000,1,Y,N,1,1979-01-16,NULL,407
407732,PYRAMID NO. 1 DRAIN @ HIRDS SWAMP,PYRAMID 1 @HIR.SWAMP,.000,ARB,.00000,55,238330.000,6025318.000,UTM,-35.881334690,144.101410200,WGS84,9,.000,1,Y,N,1,1990-03-08,NULL,407
